#datatype measurement,dateTime,long,tag
record,time,val,hostNode
es-cluster_health_status,1718800727000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718800787000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718800847000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718800907000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718800967000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718801027000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718801087000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718801147000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718801207000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718801267000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718801327000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718801387000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718801447000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718801507000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718801567000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718801627000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718801687000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718801747000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718801807000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718801867000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718801927000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718801987000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718802047000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718802107000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718802167000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718802227000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718802287000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718802347000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718802407000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718802467000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718802527000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718802587000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718802647000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718802707000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718802767000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718802827000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718802887000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718802947000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718803007000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718803067000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718803127000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718803187000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718803247000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718803307000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718803367000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718803427000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718803487000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718803547000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718803607000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718803667000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718803727000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718803787000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718803847000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718803907000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718803967000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718804027000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718804087000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718804147000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718804207000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718804267000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718804327000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718804387000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718804447000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718804507000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718804567000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718804627000000000,2,es-master-paid1-es7-1-1b
es-cluster_health_status,1718804687000000000,2,es-master-paid1-es7-1-1b
es-cluster_health_status,1718804747000000000,2,es-master-paid1-es7-1-1b
es-cluster_health_status,1718804807000000000,2,es-master-paid1-es7-1-1b
es-cluster_health_status,1718804867000000000,2,es-master-paid1-es7-1-1b
es-cluster_health_status,1718804927000000000,2,es-master-paid1-es7-1-1b
es-cluster_health_status,1718804987000000000,2,es-master-paid1-es7-1-1b
es-cluster_health_status,1718805047000000000,2,es-master-paid1-es7-1-1b
es-cluster_health_status,1718805107000000000,2,es-master-paid1-es7-1-1b
es-cluster_health_status,1718805167000000000,2,es-master-paid1-es7-1-1b
es-cluster_health_status,1718805227000000000,2,es-master-paid1-es7-1-1b
es-cluster_health_status,1718805287000000000,2,es-master-paid1-es7-1-1b
es-cluster_health_status,1718805347000000000,2,es-master-paid1-es7-1-1b
es-cluster_health_status,1718805407000000000,2,es-master-paid1-es7-1-1b
es-cluster_health_status,1718805467000000000,2,es-master-paid1-es7-1-1b
es-cluster_health_status,1718805527000000000,2,es-master-paid1-es7-1-1b
es-cluster_health_status,1718805587000000000,2,es-master-paid1-es7-1-1b
es-cluster_health_status,1718805647000000000,2,es-master-paid1-es7-1-1b
es-cluster_health_status,1718805707000000000,2,es-master-paid1-es7-1-1b
es-cluster_health_status,1718805767000000000,2,es-master-paid1-es7-1-1b
es-cluster_health_status,1718805827000000000,2,es-master-paid1-es7-1-1b
es-cluster_health_status,1718805887000000000,2,es-master-paid1-es7-1-1b
es-cluster_health_status,1718805947000000000,1,es-master-paid1-es7-1-1b
es-cluster_health_status,1718806007000000000,1,es-master-paid1-es7-1-1b
es-cluster_health_status,1718806067000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718806127000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718806187000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718806247000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718806307000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718806367000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718806427000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718806487000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718806547000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718806607000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718806667000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718806727000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718806787000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718806847000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718806907000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718806967000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718807027000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718807087000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718807147000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718807207000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718807267000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718807327000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718807387000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718807447000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718807507000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718807567000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718807627000000000,0,es-master-paid1-es7-1-1b
es-cluster_health_status,1718807687000000000,0,es-master-paid1-es7-1-1b
